time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.036397643258621444,-0.05511742403131571,11.608763754502725,6.275591822524177,6.258157883334473,0.0,0.1011830294014657,-0.12428536627343154,2.592077698628114,0.0036072624146130956,-0.1160700427366622,0.0,443.4237544508114,440.76869358317003,443.5176551897174,442.3758108315675
1.2600000000000007,0.042913781146098014,-0.06270264838325204,11.763542369371237,6.275934740073735,6.2508247619741155,0.0,0.1166165906462131,-0.12853234326714416,2.5672480561610183,0.00962929275448576,-0.13880966262591726,0.0,403.01152993705165,400.93518306198666,402.3363489352424,402.8811129732882
1.3200000000000007,0.0506160156966663,-0.07056368283303914,11.920724640770477,6.276104566690639,6.242812094791555,0.0,0.14095356616930413,-0.13345625509071316,2.671890713368112,-0.016425132744249508,-0.12468660029501248,0.0,443.3328704417013,444.47517325348656,446.8260661175865,444.6969766187237
1.3800000000000008,0.06012088929776753,-0.07875375366433135,12.088452858966424,6.275051551387463,6.235113504388332,0.0,0.17678730454415814,-0.13966740021684107,2.918408761928697,-0.019901049960661263,-0.13676325891641952,0.0,488.75977807637423,487.8453644561315,487.5003456014112,487.2406576206562
1.4400000000000008,0.07182752761802845,-0.087319316439883,12.268051439038755,6.273967133112521,6.226909260184886,0.0,0.21431090515388518,-0.1459719807397005,3.0677693079170005,-0.014648920315357934,-0.13668580080460882,0.0,460.09611436457016,460.0856464435746,460.81107429919814,461.2261384320038
1.5000000000000009,0.08587449500722039,-0.09627084632015119,12.454998117796528,6.272683787901457,6.218686858942668,0.0,0.25473790071774804,-0.1525134347513467,3.16346881070522,-0.04038852369635299,-0.13775722011916566,0.0,444.6732879390218,444.5681337779311,446.2973033509477,444.1913358042653
1.560000000000001,0.10248957036869143,-0.10564268983054943,12.647273250563297,6.270070804295383,6.210156277093237,0.0,0.29991393496001423,-0.16012717605489152,3.245403710770392,-0.05076781681459663,-0.15291816229995078,0.0,441.1304631131858,439.85745807346603,442.495034370257,441.6386476544837
1.620000000000001,0.1219514798343594,-0.11551908362896629,12.843940907292863,6.266870322666481,6.201341532894656,0.0,0.34966925314074804,-0.16938375053030794,3.3099160864534496,-0.0590592105014868,-0.1370201063517869,0.0,435.66718620816386,436.97359883088507,436.7991193455356,436.1051364980657
1.680000000000001,0.14474095701377576,-0.1260501983367922,13.046530785252774,6.263003656772089,6.192784754479508,0.0,0.4108375544917129,-0.1820374128669879,3.4425886454694368,-0.07829068916523468,-0.15716436118815977,0.0,459.3693143156341,457.7504449301594,458.8102902619704,457.27777436027947
1.740000000000001,0.17104128366618568,-0.13734879522117857,13.253284730577823,6.258448197653699,6.183306626777085,0.0,0.466668927486523,-0.19498728396832996,3.4490818159622982,-0.07157055110403168,-0.15962599337593758,0.0,419.0603639596424,418.820983781701,418.89280432887256,419.47186604004855
1.8000000000000012,0.20106973851874838,-0.1495562271912528,13.462455480728668,6.254235307765665,6.17353758596407,0.0,0.5352008749764149,-0.21233526072219275,3.5229150909310616,-0.06763393467528647,-0.17010574412299806,0.0,441.43432676227195,440.5430450233234,441.51254583949395,441.8334278814483
1.8600000000000012,0.23627220903928212,-0.16311662327735693,13.683763195464204,6.25002952260796,6.163447790538253,0.0,0.6394697050286757,-0.2402015350063731,3.8527393254549587,-0.07553944577183141,-0.16454147549367043,0.0,516.4781712431809,516.847721794795,517.9514336852933,517.3921315322154
1.9200000000000013,0.27702197895218206,-0.1781921361235587,13.916766870612847,6.245660636011149,6.153939161593655,0.0,0.719753540782055,-0.2627308250603961,3.913669911649569,-0.0678597752290019,-0.14850559884951756,0.0,441.3319471570362,442.6294409148177,439.0500898790578,439.6826356405061
1.9800000000000013,0.32334066136012113,-0.19486783629091445,14.157727600780575,6.241158503620223,6.144758322236582,0.0,0.8251565605166291,-0.293586059492448,4.117422852511721,-0.09595289491490543,-0.1640246159294912,0.0,485.6727595452957,484.4871599494106,485.9626803538835,483.84792365048054
2.0400000000000014,0.37586717698588246,-0.21340517965989475,14.408486676986607,6.2351478152722155,6.135061471095714,0.0,0.926679828043542,-0.3249147677048732,4.24052193671079,-0.11034767455992076,-0.15718886006602376,0.0,462.7663785119815,463.2804544446582,463.29151193216353,462.14987422951276
2.1000000000000014,0.43426315430112167,-0.23381330048126575,14.663771967406603,6.2281111684755395,6.125453814373611,0.0,1.0206902527308939,-0.35595884002203954,4.268647356747439,-0.13707066491313222,-0.16675995691456605,0.0,435.169785567502,434.3426918463765,435.1337486378134,432.8773761335601
2.1600000000000015,0.498517837603415,-0.2562318356171194,14.920954620707594,6.219373866391853,6.115458062957664,0.0,1.1220157753791575,-0.3920772324307673,4.303696025274708,-0.17415111153375087,-0.16627011187854138,0.0,437.1552650423875,437.1690530131667,439.22793090464853,436.11999370268023
2.2200000000000015,0.5686176215652928,-0.28082575219981004,15.177750005572648,6.2088624212919115,6.105364471784828,0.0,1.215456274465369,-0.4285562746866299,4.2560454487536505,-0.1773522802089883,-0.17245197243603583,0.0,411.09171098005345,410.5138124612506,410.6450126552752,410.328563129863
2.2800000000000016,0.6450848954405489,-0.3080280953329385,15.434927557724773,6.197826176622353,6.095223607602195,0.0,1.3343654731769499,-0.47918401930641813,4.315936914080265,-0.20224580665455233,-0.1629074300583244,0.0,447.00296738302217,447.752941847486,447.045626632254,444.9789514770864
2.3400000000000016,0.72806784781597,-0.3381147690206422,15.691430183847212,6.186032964229529,6.085330982546354,0.0,1.4324986040517953,-0.5246069613906176,4.234126666828039,-0.1870980269340656,-0.169133697529039,0.0,400.41534156603717,399.8191344931333,399.6808973500701,401.0166228889241
2.4000000000000017,0.8168048318628236,-0.37096233918606475,15.941587904583633,6.1750005330591105,6.075192831185751,0.0,1.5261521227265438,-0.5710918194368741,4.104612598058178,-0.17810830351568896,-0.16864264813580088,0.0,382.97981057419304,382.9941565468683,382.3146511251803,383.1315575585688
2.4600000000000017,0.9121946108331599,-0.40720964500436174,16.188117146225384,6.164010341124005,6.064713482865129,0.0,1.654359398666495,-0.638065982122941,4.112544994209784,-0.19591770172079867,-0.19072331798747336,0.0,432.0472977565029,430.1504005848173,431.96772787849295,430.4290684250022
2.520000000000002,1.0155585554472908,-0.447720807760771,16.435468936682913,6.151802239774732,6.052983789833217,0.0,1.7920745280724264,-0.7133193980126316,4.1318948584264446,-0.2261521782575217,-0.20731320138659068,0.0,436.1305849938191,434.7040033723429,438.0968950500776,435.5327244705755
2.580000000000002,1.128640404439153,-0.4936694552802959,16.689097688030394,6.138033890719157,6.040657026316939,0.0,1.9785016957936212,-0.8196984666648641,4.3208762023779546,-0.23709713079085312,-0.20195703594005157,0.0,490.8918907688814,491.25213279190154,490.65779319551365,489.7973347039077
2.640000000000002,1.2531396543350684,-0.5462849330908395,16.953747071561477,6.123653813923891,6.028920754844288,0.0,2.172556722355602,-0.9355747853191823,4.499186089028769,-0.2453684519439364,-0.18524527375955568,0.0,489.2361355615272,490.44523804184547,491.6828659923969,491.01816401477464
2.700000000000002,1.3873574552310344,-0.6048272243326553,17.220738650254876,6.109144746717583,6.018117164958737,0.0,2.3021789122073355,-1.0168881265680805,4.40030235620159,-0.23553573600757124,-0.1713192232506689,0.0,402.6093229222707,403.8324115551189,402.5440672635795,403.36788285237765
2.760000000000002,1.5321178868164635,-0.670133054846816,17.491131271906116,6.094969598984232,6.007857973767635,0.0,2.5240137833126686,-1.1613681303796348,4.610908134856142,-0.23772285197978368,-0.17033020363223217,0.0,504.34128637000885,504.3884826277818,504.31467208768913,504.1082368769179
2.820000000000002,1.68887949345082,-0.7434026437172934,17.768683180293756,6.08138177178839,5.997994569757541,0.0,2.70211562726018,-1.2820792504266798,4.639827165580623,-0.21026436040610597,-0.15458910933877287,0.0,452.3504081938068,453.59099433504235,449.6587376855054,451.82696042925977
2.880000000000002,1.856714729713532,-0.8243001109156707,18.048583856902216,6.069068991268971,5.989004244650268,0.0,2.893026502393704,-1.4155053686413959,4.689076520613564,-0.19666684982224114,-0.14172727334662152,0.0,459.40181377425483,460.4002767173636,460.93969606271963,461.97334610577167
2.940000000000002,2.0359269806146005,-0.9132591830334551,18.33057479332667,6.05721069751349,5.980331802046706,0.0,3.081277663780659,-1.5507081649006367,4.709627181646789,-0.19965192260687173,-0.15085452388786208,0.0,453.6308179116667,452.87801599980594,454.33018655764033,454.05345420191765
3.000000000000002,2.2268243591369674,-1.0107113549697153,18.61444389522692,6.045414973321169,5.971239364271961,0.0,3.2825462598540676,-1.6986012025693855,4.751472911380612,-0.19110112857617154,-0.15294759659173598,0.0,462.59512308699556,462.40959644966773,463.1834887232365,463.81950272851867
3.0600000000000023,2.4306150591012154,-1.1177275888530598,18.90267961090607,6.034770477006351,5.96218667911954,0.0,3.5110078413710784,-1.8694177291336553,4.85475626657976,-0.15876737393837626,-0.1470352776657288,0.0,485.53173575868004,485.955852775476,483.66161561162886,486.0626609889489
3.1200000000000023,2.6461749877069147,-1.233631625439572,19.190873651713616,6.025527308011554,5.95427120423075,0.0,3.6748424429043047,-1.9946968808923176,4.751330671619304,-0.1459942771164621,-0.1119736408822479,0.0,417.5828400181661,420.61276747338087,418.58030709439566,419.6665486671419
3.1800000000000024,2.872755295016297,-1.3580011270812895,19.47588207949604,6.016676017602325,5.947682190446159,0.0,3.878127029246802,-2.1515493487593034,4.747994216918506,-0.1507614687112912,-0.10582235830205981,0.0,454.6557804330374,455.13808510754666,455.54117856443133,455.13987980292836
3.2400000000000024,3.110971902013788,-1.4914370951166072,19.75879821492638,6.007495910260204,5.94114101120471,0.0,4.062733804516338,-2.2969424529644824,4.681919251045913,-0.1579011584448921,-0.11632775727684515,0.0,436.4049005114737,435.5161172927187,435.6045032592007,434.9842292988251
3.3000000000000025,3.3621484989244146,-1.6351185072153662,20.042515142465067,5.998289549727486,5.93452226739706,0.0,4.309971619120106,-2.4930208622787364,4.7736316165511115,-0.1457553518696889,-0.1004041395187597,0.0,489.15611791453017,490.33104485588285,489.7707632307991,490.6535296496239
3.3600000000000025,3.624606539830037,-1.787907683103978,20.321998636542673,5.989945191323676,5.928923095221828,0.0,4.439040877726263,-2.6006053831390634,4.5428416383811765,-0.12826891887739256,-0.08198639700964924,0.0,377.72379198068063,379.4871009513665,376.8101302285818,378.4753468553616
3.4200000000000026,3.8982249837073835,-1.949895751265736,20.59632013646784,5.981935094057018,5.9237203024822485,0.0,4.681526074908647,-2.799445925134822,4.599774160724758,-0.14682184205972817,-0.09840611734441218,0.0,482.9891517489654,481.74324195531716,482.38376608781067,480.9652525460736
3.4800000000000026,4.185827317256324,-2.1234666517711394,20.872341194713204,5.973259678213088,5.9174199767325035,0.0,4.9053077930166165,-2.9867805287121687,4.599707104630661,-0.14046853743381954,-0.123392445791586,0.0,467.34638686750606,465.38487281244653,466.2447018753791,466.7224459165258
3.5400000000000027,4.48681398618936,-2.3083254938022844,21.147936045310153,5.964964055085771,5.910214006762573,0.0,5.127768533581493,-3.1756532490550056,4.585546323565015,-0.13417855322922426,-0.11422060396422518,0.0,464.14443723075266,464.8515027828383,464.28516296099275,464.7616799244906
3.6000000000000028,4.800748190446647,-2.504263765301582,21.421385302908046,5.956935374987673,5.903405324690443,0.0,5.3368761646009855,-3.3561008542497945,4.528448040373322,-0.13308761590777077,-0.11203407461724302,0.0,452.24573202890906,452.41064658823865,452.6013413265135,452.6730186920776
3.660000000000003,5.126709956497973,-2.710682303496273,21.689906833798453,5.948555204912482,5.896705637108141,0.0,5.528722303561542,-3.5250438686223555,4.421578837158872,-0.1579756800992246,-0.11092710840598695,0.0,436.7054406333775,436.7864988046045,438.21432563200455,436.12094492904237
3.720000000000003,5.4633163595144785,-2.926618884954908,21.949777955924834,5.938743924973798,5.889612323397836,0.0,5.691790689987472,-3.6735213180054602,4.2405166103150265,-0.17790368142897095,-0.13968376932480825,0.0,411.3581065965213,408.7883530952374,412.0748941043686,410.2806065092509
3.780000000000003,5.81140969425901,-3.152935177374526,22.20240839875468,5.928754609994517,5.881023332909555,0.0,5.911530980786666,-3.8709289466597707,4.179199055026002,-0.1501181409138279,-0.15117290929565175,0.0,456.2504577054049,455.31331953989695,455.71305296693083,457.90286699631844
3.840000000000003,6.1733420665148255,-3.3917000649130866,22.45243441529717,5.9197490436574824,5.872022632050619,0.0,6.15304823258047,-4.088308408391205,4.1533734225115015,-0.15004214656137455,-0.147787533108367,0.0,471.46687712502774,471.7086948415514,472.162501451096,472.1486347595447
